millis,esp2,esp3,esp4,esp5
2918.39759,,,0.605046503,
2918.686747,,,0.605046503,
2918.975904,,,0.606467634,
2919.26506,,,0.605757068,
2919.554217,,,0.606112351,
2919.843373,,,0.605757068,
2920.13253,,,0.606112351,
2920.421687,,,0.606112351,
2920.710843,,,0.606467634,
2895,0.645193452,,,
2895.283133,0.593322173,,,
2895.566265,0.551754092,,,
2895.849398,0.554596354,,,
2896.13253,0.55281994,,,
2896.415663,0.553175223,,,
2896.698795,0.554596354,,,
2896.981928,0.554951637,,,
2897.26506,0.556017485,,,
2897.548193,0.556728051,,,
2897.831325,0.626363467,,,
2898.114458,0.63844308,,,
2898.39759,0.643061756,,,
2898.680723,0.643061756,,,
2898.963855,0.643417039,,,
2899.246988,0.643061756,,,
2899.53012,0.644127604,,,
2899.813253,0.645548735,,,
2900.096386,0.644127604,,,
2900.379518,0.643417039,,,
2900.662651,0.644127604,,,
2900.945783,0.643417039,,,
2901.228916,0.644482887,,,
2901.512048,0.643417039,,,
2901.795181,0.643772321,,,
2902.078313,0.644482887,,,
2902.361446,0.644127604,,,
2902.644578,0.644127604,,,
2902.927711,0.644482887,,,
2903.210843,0.64483817,,,
2903.493976,0.643417039,,,
2903.777108,0.644127604,,,
2904.060241,0.643772321,,,
2904.343373,0.644127604,,,
2904.626506,0.644482887,,,
2904.909639,0.64483817,,,
2905.192771,0.645548735,,,
2905.475904,0.644127604,,,
2905.759036,0.644127604,,,
2906.042169,0.644127604,,,
2906.325301,0.644127604,,,
2906.608434,0.644127604,,,
2906.891566,0.64483817,,,
2907.174699,0.64483817,,,
2907.457831,0.64483817,,,
2907.740964,0.64483817,,,
2908.024096,0.643772321,,,
2908.307229,0.644127604,,,
2908.590361,0.644482887,,,
2908.873494,0.644482887,,,
2909.156627,0.643417039,,,
2909.439759,0.644127604,,,
2909.722892,0.644127604,,,
2910.006024,0.64483817,,,
2910.289157,0.644127604,,,
2910.572289,0.644482887,,,
2910.855422,0.645193452,,,
2911.138554,0.64483817,,,
2911.421687,0.645904018,,,
2911.704819,0.644127604,,,
2911.987952,0.64483817,,,
2912.271084,0.644482887,,,
2912.554217,0.64483817,,,
2912.837349,0.644482887,,,
2913.120482,0.643417039,,,
2913.403614,0.64483817,,,
2913.686747,0.644127604,,,
2913.96988,0.644127604,,,
2914.253012,0.644127604,,,
2914.536145,0.646614583,,,
2914.819277,0.64483817,,,
2915.10241,0.64483817,,,
2915.385542,0.644127604,,,
2915.668675,0.64483817,,,
2915.951807,0.64483817,,,
2916.23494,0.644127604,,,
2916.518072,0.644482887,,,
2916.801205,0.644127604,,,
2917.084337,0.644482887,,,
2917.36747,0.643417039,,,
2917.650602,0.644482887,,,
2917.933735,0.643772321,,,
2918.216867,0.645193452,,,
2918.5,0.64483817,,,
2918.783133,0.64483817,,,
2919.066265,0.644482887,,,
2919.349398,0.64483817,,,
2919.63253,0.644482887,,,
2919.915663,0.645548735,,,
2920.198795,0.644482887,,,
2920.481928,0.644127604,,,
2920.76506,0.644127604,,,
2921.048193,0.645904018,,,
2921.331325,0.64483817,,,
2921.614458,0.643417039,,,
2921.89759,0.645548735,,,
2922.180723,0.645548735,,,
2922.463855,0.64483817,,,
2922.746988,0.64483817,,,
2923.03012,0.643417039,,,
2923.313253,0.64483817,,,
2923.596386,0.645193452,,,
2923.879518,0.644482887,,,
2924.162651,0.645548735,,,
2924.445783,0.64483817,,,
2924.728916,0.644482887,,,
2925.012048,0.64483817,,,
2925.295181,0.644482887,,,
2925.578313,0.64483817,,,
2925.861446,0.643061756,,,
2926.144578,0.644482887,,,
2926.427711,0.644127604,,,
2926.710843,0.644482887,,,
2926.993976,0.64483817,,,
2927.277108,0.64483817,,,
2927.560241,0.644127604,,,
2927.843373,0.64483817,,,
2928.126506,0.644482887,,,
2928.409639,0.64483817,,,
2928.692771,0.64483817,,,
2928.975904,0.644482887,,,
2929.259036,0.644482887,,,
2929.542169,0.644482887,,,
2929.825301,0.645193452,,,
2930.108434,0.64483817,,,
2930.391566,0.64483817,,,
2930.674699,0.644127604,,,
2930.957831,0.643417039,,,
2931.240964,0.64483817,,,
2931.524096,0.64483817,,,
2931.807229,0.645904018,,,
2932.090361,0.644482887,,,
2932.373494,0.645548735,,,
2932.656627,0.643417039,,,
2932.939759,0.644482887,,,
2933.222892,0.64483817,,,
2933.506024,0.645548735,,,
2933.789157,0.64483817,,,
2934.072289,0.645548735,,,
2934.355422,0.644127604,,,
2934.638554,0.64483817,,,
2934.921687,0.64483817,,,
2935.204819,0.64483817,,,
2935.487952,0.644482887,,,
2935.771084,0.644482887,,,
2936.054217,0.644127604,,,
2936.337349,0.644127604,,,
2936.620482,0.64483817,,,
2936.903614,0.645548735,,,
2937.186747,0.64483817,,,
2937.46988,0.644482887,,,
2937.753012,0.644482887,,,
2938.036145,0.643772321,,,
2938.319277,0.645548735,,,
2938.60241,0.645548735,,,
2938.885542,0.64483817,,,
2939.168675,0.644482887,,,
2939.451807,0.644482887,,,
2939.73494,0.645904018,,,
2940.018072,0.643772321,,,
2940.301205,0.644127604,,,
2940.584337,0.644127604,,,
2940.86747,0.645548735,,,
2941.150602,0.644482887,,,
2941.433735,0.644127604,,,
2941.716867,0.646614583,,,
2920,,,0.605046503,
2920.283133,,,0.605046503,
2920.566265,,,0.606112351,
2920.849398,,,0.605757068,
2921.13253,,,0.605757068,
2921.415663,,,0.605757068,
2921.698795,,,0.606112351,
2921.981928,,,0.606112351,
2922.26506,,,0.603625372,
2922.548193,,,0.606112351,
2922.831325,,,0.607888765,
2923.114458,,,0.605046503,
2923.39759,,,0.606112351,
2923.680723,,,0.60469122,
2923.963855,,,0.60469122,
2924.246988,,,0.606467634,
2924.53012,,,0.60469122,
2924.813253,,,0.605757068,
2925.096386,,,0.604335938,
2925.379518,,,0.606112351,
2925.662651,,,0.606112351,
2925.945783,,,0.605757068,
2926.228916,,,0.60469122,
2926.512048,,,0.606112351,
2926.795181,,,0.60469122,
2927.078313,,,0.605046503,
2927.361446,,,0.605757068,
2927.644578,,,0.605401786,
2927.927711,,,0.607178199,
2928.210843,,,0.605757068,
2928.493976,,,0.605757068,
2928.777108,,,0.604335938,
2929.060241,,,0.604335938,
2929.343373,,,0.604335938,
2929.626506,,,0.606822917,
2929.909639,,,0.606112351,
2930.192771,,,0.60469122,
2930.475904,,,0.606467634,
2930.759036,,,0.605757068,
2931.042169,,,0.605757068,
2931.325301,,,0.606467634,
2931.608434,,,0.605046503,
2931.891566,,,0.605757068,
2932.174699,,,0.606112351,
2932.457831,,,0.604335938,
2932.740964,,,0.605757068,
2933.024096,,,0.606822917,
2933.307229,,,0.606467634,
2933.590361,,,0.604335938,
2933.873494,,,0.606112351,
2934.156627,,,0.606467634,
2934.439759,,,0.605046503,
2934.722892,,,0.605046503,
2935.006024,,,0.60469122,
2935.289157,,,0.605046503,
2935.572289,,,0.606112351,
2935.855422,,,0.605046503,
2936.138554,,,0.605046503,
2936.421687,,,0.60469122,
2936.704819,,,0.603625372,
2936.987952,,,0.604335938,
2937.271084,,,0.605757068,
2937.554217,,,0.605757068,
2937.837349,,,0.605046503,
2938.120482,,,0.606112351,
2938.403614,,,0.606467634,
2938.686747,,,0.606822917,
2938.96988,,,0.605046503,
2939.253012,,,0.607888765,
2939.536145,,,0.60469122,
2939.819277,,,0.606112351,
2940.10241,,,0.60469122,
2940.385542,,,0.605046503,
2940.668675,,,0.606467634,
2940.951807,,,0.606112351,
2941.23494,,,0.606467634,
2941.518072,,,0.607178199,
2941.801205,,,0.60469122,
2942.084337,,,0.605757068,
2942.36747,,,0.605757068,
2942.650602,,,0.606467634,
2942.933735,,,0.607888765,
2943.216867,,,0.606112351,
2943.5,,,0.606112351,
2943.783133,,,0.606467634,
2944.066265,,,0.605757068,
2944.349398,,,0.606112351,
2944.63253,,,0.606112351,
2944.915663,,,0.605757068,
2945.198795,,,0.606467634,
2945.481928,,,0.605046503,
2945.76506,,,0.606467634,
2946.048193,,,0.606467634,
2946.331325,,,0.605046503,
2946.614458,,,0.605757068,
2946.89759,,,0.605046503,
2947.180723,,,0.605757068,
2947.463855,,,0.606112351,
2947.746988,,,0.606467634,
2948.03012,,,0.605757068,
2948.313253,,,0.606112351,
2948.596386,,,0.605046503,
2948.879518,,,0.605757068,
2949.162651,,,0.605757068,
2949.445783,,,0.607888765,
2949.728916,,,0.605757068,
2950.012048,,,0.605757068,
2950.295181,,,0.605757068,
2950.578313,,,0.60469122,
2950.861446,,,0.603980655,
2951.144578,,,0.605757068,
2951.427711,,,0.605757068,
2951.710843,,,0.605757068,
2951.993976,,,0.606112351,
2952.277108,,,0.606467634,
2952.560241,,,0.605046503,
2952.843373,,,0.606467634,
2953.126506,,,0.605757068,
2953.409639,,,0.606467634,
2953.692771,,,0.606112351,
2953.975904,,,0.603625372,
2954.259036,,,0.605046503,
2954.542169,,,0.607533482,
2954.825301,,,0.60469122,
2955.108434,,,0.606467634,
2955.391566,,,0.605757068,
2955.674699,,,0.606467634,
2955.957831,,,0.604335938,
2956.240964,,,0.605757068,
2956.524096,,,0.605046503,
2956.807229,,,0.606112351,
2957.090361,,,0.606467634,
2957.373494,,,0.607178199,
2957.656627,,,0.606467634,
2957.939759,,,0.60469122,
2958.222892,,,0.605046503,
2958.506024,,,0.605046503,
2958.789157,,,0.606822917,
2959.072289,,,0.607888765,
2959.355422,,,0.607178199,
2959.638554,,,0.606467634,
2959.921687,,,0.604335938,
2960.204819,,,0.605046503,
2960.487952,,,0.606112351,
2960.771084,,,0.605046503,
2961.054217,,,0.605046503,
2961.337349,,,0.604335938,
2961.620482,,,0.606112351,
2961.903614,,,0.605757068,
2962.186747,,,0.605046503,
2962.46988,,,0.603625372,
2962.753012,,,0.604335938,
2963.036145,,,0.606467634,
2963.319277,,,0.605757068,
2963.60241,,,0.606467634,
2963.885542,,,0.606467634,
2964.168675,,,0.607178199,
2964.451807,,,0.603980655,
2964.73494,,,0.606467634,
2965.018072,,,0.605046503,
2965.301205,,,0.606112351,
2965.584337,,,0.606112351,
2965.86747,,,0.605046503,
2966.150602,,,0.605046503,
2966.433735,,,0.607178199,
2966.716867,,,0.606112351,
2943,0.645904018,,,
2943.289157,0.617481399,,,
2943.578313,0.554596354,,,
2943.86747,0.552464658,,,
2944.156627,0.55139881,,,
2944.445783,0.55139881,,,
2944.73494,0.554596354,,,
2945.024096,0.55530692,,,
2945.313253,0.556728051,,,
2945.60241,0.554596354,,,
2945.891566,0.622100074,,,
2946.180723,0.636311384,,,
2946.46988,0.642706473,,,
2946.759036,0.643772321,,,
2947.048193,0.644127604,,,
2947.337349,0.643772321,,,
2947.626506,0.643417039,,,
2947.915663,0.644127604,,,
2948.204819,0.643772321,,,
2948.493976,0.64483817,,,
2948.783133,0.643772321,,,
2949.072289,0.643417039,,,
2949.361446,0.644127604,,,
2949.650602,0.64483817,,,
2949.939759,0.644127604,,,
2950.228916,0.643417039,,,
2950.518072,0.64483817,,,
2950.807229,0.64483817,,,
2951.096386,0.64483817,,,
2951.385542,0.644482887,,,
2951.674699,0.645904018,,,
2951.963855,0.644127604,,,
2952.253012,0.644482887,,,
2952.542169,0.644127604,,,
2952.831325,0.644127604,,,
2953.120482,0.644127604,,,
2953.409639,0.64483817,,,
2953.698795,0.64483817,,,
2953.987952,0.644127604,,,
2954.277108,0.643772321,,,
2954.566265,0.64483817,,,
2954.855422,0.64483817,,,
2955.144578,0.644127604,,,
2955.433735,0.644482887,,,
2955.722892,0.64483817,,,
2956.012048,0.64483817,,,
2956.301205,0.64483817,,,
2956.590361,0.644482887,,,
2956.879518,0.64483817,,,
2957.168675,0.643417039,,,
2957.457831,0.644482887,,,
2957.746988,0.643772321,,,
2958.036145,0.643417039,,,
2958.325301,0.64483817,,,
2958.614458,0.644127604,,,
2958.903614,0.644482887,,,
2959.192771,0.64483817,,,
2959.481928,0.644482887,,,
2959.771084,0.645548735,,,
2960.060241,0.644482887,,,
2960.349398,0.644482887,,,
2960.638554,0.645548735,,,
2960.927711,0.64483817,,,
2961.216867,0.645548735,,,
2961.506024,0.643772321,,,
2961.795181,0.645548735,,,
2962.084337,0.645904018,,,
2962.373494,0.645548735,,,
2962.662651,0.644482887,,,
2962.951807,0.64483817,,,
2963.240964,0.644127604,,,
2963.53012,0.644127604,,,
2963.819277,0.645904018,,,
2964.108434,0.644482887,,,
2964.39759,0.645548735,,,
2964.686747,0.64483817,,,
2964.975904,0.64483817,,,
2965.26506,0.644127604,,,
2965.554217,0.644482887,,,
2965.843373,0.644482887,,,
2966.13253,0.64483817,,,
2966.421687,0.644482887,,,
2966.710843,0.644482887,,,
2967,0.64483817,,,
2967.289157,0.645904018,,,
2967.578313,0.64483817,,,
2967.86747,0.644127604,,,
2968.156627,0.644127604,,,
2968.445783,0.644127604,,,
2968.73494,0.64483817,,,
2969.024096,0.644482887,,,
2969.313253,0.64483817,,,
2969.60241,0.64483817,,,
2969.891566,0.64483817,,,
2970.180723,0.644482887,,,
2970.46988,0.645904018,,,
2970.759036,0.64483817,,,
2971.048193,0.644127604,,,
2971.337349,0.64483817,,,
2971.626506,0.64483817,,,
2971.915663,0.645548735,,,
2972.204819,0.64483817,,,
2972.493976,0.644127604,,,
2972.783133,0.645548735,,,
2973.072289,0.64483817,,,
2973.361446,0.64483817,,,
2973.650602,0.645548735,,,
2973.939759,0.645548735,,,
2974.228916,0.645548735,,,
2974.518072,0.646259301,,,
2974.807229,0.64483817,,,
2975.096386,0.644127604,,,
2975.385542,0.64483817,,,
2975.674699,0.64483817,,,
2975.963855,0.645548735,,,
2976.253012,0.64483817,,,
2976.542169,0.644127604,,,
2976.831325,0.645548735,,,
2977.120482,0.644482887,,,
2977.409639,0.645904018,,,
2977.698795,0.64483817,,,
2977.987952,0.64483817,,,
2978.277108,0.64483817,,,
2978.566265,0.644482887,,,
2978.855422,0.64483817,,,
2979.144578,0.64483817,,,
2979.433735,0.645548735,,,
2979.722892,0.644482887,,,
2980.012048,0.64483817,,,
2980.301205,0.646259301,,,
2980.590361,0.644482887,,,
2980.879518,0.645904018,,,
2981.168675,0.644482887,,,
2981.457831,0.644482887,,,
2981.746988,0.64483817,,,
2982.036145,0.644127604,,,
2982.325301,0.644482887,,,
2982.614458,0.643417039,,,
2982.903614,0.645548735,,,
2983.192771,0.64483817,,,
2983.481928,0.64483817,,,
2983.771084,0.644127604,,,
2984.060241,0.645548735,,,
2984.349398,0.645548735,,,
2984.638554,0.64483817,,,
2984.927711,0.644127604,,,
2985.216867,0.64483817,,,
2985.506024,0.643417039,,,
2985.795181,0.646259301,,,
2986.084337,0.643772321,,,
2986.373494,0.644127604,,,
2986.662651,0.644127604,,,
2986.951807,0.644482887,,,
2987.240964,0.643417039,,,
2987.53012,0.644482887,,,
2987.819277,0.64483817,,,
2988.108434,0.644127604,,,
2988.39759,0.64483817,,,
2988.686747,0.645904018,,,
2988.975904,0.644482887,,,
2989.26506,0.645193452,,,
2989.554217,0.644482887,,,
2989.843373,0.64483817,,,
2990.13253,0.644482887,,,
2990.421687,0.644127604,,,
2990.710843,0.643417039,,,
2968,,,0.604335938,
2968.289157,,,0.607178199,
2968.578313,,,0.605757068,
2968.86747,,,0.605757068,
2969.156627,,,0.605046503,
2969.445783,,,0.605046503,
2969.73494,,,0.60469122,
2970.024096,,,0.604335938,
2970.313253,,,0.605757068,
2970.60241,,,0.606467634,
2970.891566,,,0.60469122,
2971.180723,,,0.60469122,
2971.46988,,,0.606112351,
2971.759036,,,0.606112351,
2972.048193,,,0.605757068,
2972.337349,,,0.606467634,
2972.626506,,,0.605046503,
2972.915663,,,0.605757068,
2973.204819,,,0.605757068,
2973.493976,,,0.607178199,
2973.783133,,,0.603980655,
2974.072289,,,0.60469122,
2974.361446,,,0.604335938,
2974.650602,,,0.605757068,
2974.939759,,,0.605757068,
2975.228916,,,0.60469122,
2975.518072,,,0.606822917,
2975.807229,,,0.606467634,
2976.096386,,,0.604335938,
2976.385542,,,0.605046503,
2976.674699,,,0.606112351,
2976.963855,,,0.606822917,
2977.253012,,,0.606112351,
2977.542169,,,0.606112351,
2977.831325,,,0.606467634,
2978.120482,,,0.607178199,
2978.409639,,,0.606822917,
2978.698795,,,0.606112351,
2978.987952,,,0.605757068,
2979.277108,,,0.603270089,
2979.566265,,,0.603980655,
2979.855422,,,0.606112351,
2980.144578,,,0.607533482,
2980.433735,,,0.603625372,
2980.722892,,,0.607533482,
2981.012048,,,0.605046503,
2981.301205,,,0.606822917,
2981.590361,,,0.603980655,
2981.879518,,,0.60469122,
2982.168675,,,0.605757068,
2982.457831,,,0.605046503,
2982.746988,,,0.605401786,
2983.036145,,,0.606467634,
2983.325301,,,0.603980655,
2983.614458,,,0.605046503,
2983.903614,,,0.606112351,
2984.192771,,,0.606467634,
2984.481928,,,0.605046503,
2984.771084,,,0.605046503,
2985.060241,,,0.607888765,
2985.349398,,,0.607178199,
2985.638554,,,0.60469122,
2985.927711,,,0.606112351,
2986.216867,,,0.606467634,
2986.506024,,,0.605046503,
2986.795181,,,0.606112351,
2987.084337,,,0.606822917,
2987.373494,,,0.607533482,
2987.662651,,,0.606467634,
2987.951807,,,0.606112351,
2988.240964,,,0.605046503,
2988.53012,,,0.606112351,
2988.819277,,,0.606112351,
2989.108434,,,0.60469122,
2989.39759,,,0.604335938,
2989.686747,,,0.60469122,
2989.975904,,,0.60469122,
2990.26506,,,0.605757068,
2990.554217,,,0.606112351,
2990.843373,,,0.606112351,
2991.13253,,,0.607178199,
2991.421687,,,0.606112351,
2991.710843,,,0.603980655,
2992,,,0.606112351,
2992.289157,,,0.605046503,
2992.578313,,,0.605757068,
2992.86747,,,0.60469122,
2993.156627,,,0.606467634,
2993.445783,,,0.606112351,
2993.73494,,,0.603980655,
2994.024096,,,0.605046503,
2994.313253,,,0.606112351,
2994.60241,,,0.606467634,
2994.891566,,,0.605757068,
2995.180723,,,0.604335938,
2995.46988,,,0.607178199,
2995.759036,,,0.606112351,
2996.048193,,,0.606467634,
2996.337349,,,0.606467634,
2996.626506,,,0.60469122,
2996.915663,,,0.605401786,
2997.204819,,,0.605046503,
2997.493976,,,0.605046503,
2997.783133,,,0.607178199,
2998.072289,,,0.607533482,
2998.361446,,,0.606822917,
2998.650602,,,0.605046503,
2998.939759,,,0.605046503,
2999.228916,,,0.60469122,
2999.518072,,,0.605046503,
2999.807229,,,0.608244048,
3000.096386,,,0.606467634,
3000.385542,,,0.605401786,
3000.674699,,,0.606467634,
3000.963855,,,0.607178199,
3001.253012,,,0.604335938,
3001.542169,,,0.606112351,
3001.831325,,,0.605757068,
3002.120482,,,0.606467634,
3002.409639,,,0.605046503,
3002.698795,,,0.606112351,
3002.987952,,,0.607178199,
3003.277108,,,0.607888765,
3003.566265,,,0.605046503,
3003.855422,,,0.605757068,
3004.144578,,,0.606467634,
3004.433735,,,0.607178199,
3004.722892,,,0.605046503,
3005.012048,,,0.606112351,
3005.301205,,,0.604335938,
3005.590361,,,0.606112351,
3005.879518,,,0.605757068,
3006.168675,,,0.605401786,
3006.457831,,,0.605757068,
3006.746988,,,0.605757068,
3007.036145,,,0.605757068,
3007.325301,,,0.605401786,
3007.614458,,,0.604335938,
3007.903614,,,0.607178199,
3008.192771,,,0.605757068,
3008.481928,,,0.606112351,
3008.771084,,,0.605757068,
3009.060241,,,0.605757068,
3009.349398,,,0.607178199,
3009.638554,,,0.607888765,
3009.927711,,,0.606112351,
3010.216867,,,0.606112351,
3010.506024,,,0.605757068,
3010.795181,,,0.605046503,
3011.084337,,,0.605757068,
3011.373494,,,0.607533482,
3011.662651,,,0.606112351,
3011.951807,,,0.606467634,
3012.240964,,,0.605757068,
3012.53012,,,0.607178199,
3012.819277,,,0.605757068,
3013.108434,,,0.605046503,
3013.39759,,,0.605757068,
3013.686747,,,0.605401786,
3013.975904,,,0.605046503,
3014.26506,,,0.606467634,
3014.554217,,,0.606822917,
3014.843373,,,0.607178199,
3015.13253,,,0.603625372,
3015.421687,,,0.606112351,
3015.710843,,,0.605046503,
2991,0.642706473,,,
2991.289157,0.593677455,,,
2991.578313,0.553175223,,,
2991.86747,0.55139881,,,
2992.156627,0.554596354,,,
2992.445783,0.551754092,,,
2992.73494,0.55530692,,,
2993.024096,0.553175223,,,
2993.313253,0.555662202,,,
2993.60241,0.556372768,,,
2993.891566,0.631337426,,,
2994.180723,0.640219494,,,
2994.46988,0.644127604,,,
2994.759036,0.643417039,,,
2995.048193,0.643417039,,,
2995.337349,0.644127604,,,
2995.626506,0.643417039,,,
2995.915663,0.644127604,,,
2996.204819,0.644127604,,,
2996.493976,0.643417039,,,
2996.783133,0.644482887,,,
2997.072289,0.645548735,,,
2997.361446,0.64483817,,,
2997.650602,0.643417039,,,
2997.939759,0.644127604,,,
2998.228916,0.644482887,,,
2998.518072,0.644482887,,,
2998.807229,0.645548735,,,
2999.096386,0.64483817,,,
2999.385542,0.645548735,,,
2999.674699,0.643417039,,,
2999.963855,0.645548735,,,
3000.253012,0.645548735,,,
3000.542169,0.644127604,,,
3000.831325,0.643772321,,,
3001.120482,0.644127604,,,
3001.409639,0.644127604,,,
3001.698795,0.64483817,,,
3001.987952,0.644127604,,,
3002.277108,0.645904018,,,
3002.566265,0.64483817,,,
3002.855422,0.646259301,,,
3003.144578,0.644482887,,,
3003.433735,0.64483817,,,
3003.722892,0.644482887,,,
3004.012048,0.644482887,,,
3004.301205,0.645904018,,,
3004.590361,0.64483817,,,
3004.879518,0.644482887,,,
3005.168675,0.644127604,,,
3005.457831,0.644127604,,,
3005.746988,0.644127604,,,
3006.036145,0.64483817,,,
3006.325301,0.64483817,,,
3006.614458,0.645548735,,,
3006.903614,0.644127604,,,
3007.192771,0.644127604,,,
3007.481928,0.64483817,,,
3007.771084,0.64483817,,,
3008.060241,0.64483817,,,
3008.349398,0.644482887,,,
3008.638554,0.644482887,,,
3008.927711,0.644482887,,,
3009.216867,0.644482887,,,
3009.506024,0.64483817,,,
3009.795181,0.644127604,,,
3010.084337,0.64483817,,,
3010.373494,0.644127604,,,
3010.662651,0.644127604,,,
3010.951807,0.64483817,,,
3011.240964,0.645193452,,,
3011.53012,0.644482887,,,
3011.819277,0.644127604,,,
3012.108434,0.644482887,,,
3012.39759,0.644482887,,,
3012.686747,0.644127604,,,
3012.975904,0.646259301,,,
3013.26506,0.643417039,,,
3013.554217,0.644482887,,,
3013.843373,0.645548735,,,
3014.13253,0.64483817,,,
3014.421687,0.643417039,,,
3014.710843,0.644482887,,,
3015,0.64483817,,,
3015.289157,0.64483817,,,
3015.578313,0.64483817,,,
3015.86747,0.64483817,,,
3016.156627,0.64483817,,,
3016.445783,0.644127604,,,
3016.73494,0.643061756,,,
3017.024096,0.645548735,,,
3017.313253,0.645548735,,,
3017.60241,0.64483817,,,
3017.891566,0.644482887,,,
3018.180723,0.645193452,,,
3018.46988,0.644127604,,,
3018.759036,0.644482887,,,
3019.048193,0.64483817,,,
3019.337349,0.643772321,,,
3019.626506,0.643417039,,,
3019.915663,0.645548735,,,
3020.204819,0.64483817,,,
3020.493976,0.646259301,,,
3020.783133,0.64483817,,,
3021.072289,0.64483817,,,
3021.361446,0.645904018,,,
3021.650602,0.64483817,,,
3021.939759,0.644127604,,,
3022.228916,0.643417039,,,
3022.518072,0.644482887,,,
3022.807229,0.64483817,,,
3023.096386,0.645548735,,,
3023.385542,0.645904018,,,
3023.674699,0.644482887,,,
3023.963855,0.64483817,,,
3024.253012,0.64483817,,,
3024.542169,0.64483817,,,
3024.831325,0.644482887,,,
3025.120482,0.644482887,,,
3025.409639,0.646259301,,,
3025.698795,0.644482887,,,
3025.987952,0.64483817,,,
3026.277108,0.644482887,,,
3026.566265,0.64483817,,,
3026.855422,0.646614583,,,
3027.144578,0.64483817,,,
3027.433735,0.645904018,,,
3027.722892,0.644127604,,,
3028.012048,0.644482887,,,
3028.301205,0.644127604,,,
3028.590361,0.644482887,,,
3028.879518,0.645904018,,,
3029.168675,0.644482887,,,
3029.457831,0.644482887,,,
3029.746988,0.644127604,,,
3030.036145,0.644482887,,,
3030.325301,0.64483817,,,
3030.614458,0.64483817,,,
3030.903614,0.644482887,,,
3031.192771,0.644127604,,,
3031.481928,0.64483817,,,
3031.771084,0.64483817,,,
3032.060241,0.64483817,,,
3032.349398,0.644127604,,,
3032.638554,0.646259301,,,
3032.927711,0.645193452,,,
3033.216867,0.64483817,,,
3033.506024,0.644127604,,,
3033.795181,0.645548735,,,
3034.084337,0.644482887,,,
3034.373494,0.643061756,,,
3034.662651,0.644482887,,,
3034.951807,0.64483817,,,
3035.240964,0.645548735,,,
3035.53012,0.644127604,,,
3035.819277,0.644127604,,,
3036.108434,0.64483817,,,
3036.39759,0.643772321,,,
3036.686747,0.64483817,,,
3036.975904,0.646259301,,,
3037.26506,0.643772321,,,
3037.554217,0.644482887,,,
3037.843373,0.64483817,,,
3038.13253,0.644127604,,,
3038.421687,0.64483817,,,
3038.710843,0.64483817,,,
3016,,,0.603625372,
3016.289157,,,0.604335938,
3016.578313,,,0.60469122,
3016.86747,,,0.605046503,
3017.156627,,,0.603625372,
3017.445783,,,0.606467634,
3017.73494,,,0.605046503,
3018.024096,,,0.605046503,
3018.313253,,,0.606112351,
3018.60241,,,0.604335938,
3018.891566,,,0.604335938,
3019.180723,,,0.606822917,
3019.46988,,,0.604335938,
3019.759036,,,0.603625372,
3020.048193,,,0.603625372,
3020.337349,,,0.606467634,
3020.626506,,,0.604335938,
3020.915663,,,0.60469122,
3021.204819,,,0.60469122,
3021.493976,,,0.60469122,
3021.783133,,,0.605046503,
3022.072289,,,0.606467634,
3022.361446,,,0.605046503,
3022.650602,,,0.606112351,
3022.939759,,,0.606112351,
3023.228916,,,0.605757068,
3023.518072,,,0.606112351,
3023.807229,,,0.606467634,
3024.096386,,,0.60469122,
3024.385542,,,0.606822917,
3024.674699,,,0.606467634,
3024.963855,,,0.607888765,
3025.253012,,,0.607888765,
3025.542169,,,0.606467634,
3025.831325,,,0.607178199,
3026.120482,,,0.607178199,
3026.409639,,,0.605046503,
3026.698795,,,0.606467634,
3026.987952,,,0.607888765,
3027.277108,,,0.607178199,
3027.566265,,,0.604335938,
3027.855422,,,0.607178199,
3028.144578,,,0.607178199,
3028.433735,,,0.605757068,
3028.722892,,,0.607888765,
3029.012048,,,0.606112351,
3029.301205,,,0.605757068,
3029.590361,,,0.60469122,
3029.879518,,,0.606467634,
3030.168675,,,0.606112351,
3030.457831,,,0.606112351,
3030.746988,,,0.606112351,
3031.036145,,,0.607533482,
3031.325301,,,0.606467634,
3031.614458,,,0.605046503,
3031.903614,,,0.607888765,
3032.192771,,,0.606467634,
3032.481928,,,0.607178199,
3032.771084,,,0.606467634,
3033.060241,,,0.60469122,
3033.349398,,,0.606467634,
3033.638554,,,0.604335938,
3033.927711,,,0.60469122,
3034.216867,,,0.605046503,
3034.506024,,,0.605757068,
3034.795181,,,0.607533482,
3035.084337,,,0.605757068,
3035.373494,,,0.606822917,
3035.662651,,,0.605757068,
3035.951807,,,0.607178199,
3036.240964,,,0.607533482,
3036.53012,,,0.606467634,
3036.819277,,,0.606467634,
3037.108434,,,0.604335938,
3037.39759,,,0.606467634,
3037.686747,,,0.605046503,
3037.975904,,,0.606112351,
3038.26506,,,0.606467634,
3038.554217,,,0.60469122,
3038.843373,,,0.606467634,
3039.13253,,,0.605046503,
3039.421687,,,0.606112351,
3039.710843,,,0.607888765,
3040,,,0.607178199,
3040.289157,,,0.606822917,
3040.578313,,,0.605046503,
3040.86747,,,0.605046503,
3041.156627,,,0.605046503,
3041.445783,,,0.605046503,
3041.73494,,,0.606112351,
3042.024096,,,0.607178199,
3042.313253,,,0.606112351,
3042.60241,,,0.606112351,
3042.891566,,,0.606822917,
3043.180723,,,0.606112351,
